id,sender_id,receiver_id,amount,start_time,max_fee_limit,end_time,mpp,is_shard,parent_payment_id,shard1_id,shard2_id,is_success,is_rolledback,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee,attempts_history
28,1176,5333,11083592,20687,-1,20687,1,0,-1,528,529,0,0,0,0,0,24,"",0,
29,5740,1349,11080294,23570,-1,24371,0,0,-1,-1,-1,1,0,0,0,0,1,57013-10700-9971-8565,134,"[{""attempts"":1,""is_succeeded"":1,""end_time"":24371,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":57013,""from_node_id"":5740,""to_node_id"":622,""sent_amt"":11080428,""edge_cap"":115481613,""channel_cap"":129418000,""group_cap"":null,""channel_update"":129418000},{""edge_id"":10700,""from_node_id"":622,""to_node_id"":1477,""sent_amt"":11080318,""edge_cap"":952445275,""channel_cap"":10000000000,""group_cap"":null,""channel_update"":10000000000},{""edge_id"":9971,""from_node_id"":1477,""to_node_id"":353,""sent_amt"":11080306,""edge_cap"":16034167307,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":8565,""from_node_id"":353,""to_node_id"":1349,""sent_amt"":11080294,""edge_cap"":587864997,""channel_cap"":643063000,""group_cap"":null,""channel_update"":643063000}]}]"
30,1150,3940,10777463,24401,-1,25605,0,0,-1,-1,-1,1,0,1,0,0,2,8115-5991-32432-36216-35675,6398,"[{""attempts"":2,""is_succeeded"":1,""end_time"":25605,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":8115,""from_node_id"":1150,""to_node_id"":16,""sent_amt"":10783861,""edge_cap"":20006983,""channel_cap"":32107000,""group_cap"":null,""channel_update"":32107000},{""edge_id"":5991,""from_node_id"":16,""to_node_id"":358,""sent_amt"":10783851,""edge_cap"":883386282,""channel_cap"":924343000,""group_cap"":null,""channel_update"":924343000},{""edge_id"":32432,""from_node_id"":358,""to_node_id"":1205,""sent_amt"":10783840,""edge_cap"":301943581,""channel_cap"":11105203000,""group_cap"":null,""channel_update"":11105203000},{""edge_id"":36216,""from_node_id"":1205,""to_node_id"":3919,""sent_amt"":10783840,""edge_cap"":11766753,""channel_cap"":283322000,""group_cap"":null,""channel_update"":283322000},{""edge_id"":35675,""from_node_id"":3919,""to_node_id"":3940,""sent_amt"":10777463,""edge_cap"":289795408,""channel_cap"":312332000,""group_cap"":null,""channel_update"":312332000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":24601,""error_edge"":7688,""error_type"":1,""route"":[{""edge_id"":8115,""from_node_id"":1150,""to_node_id"":16,""sent_amt"":10784075,""edge_cap"":30790844,""channel_cap"":32107000,""group_cap"":null,""channel_update"":32107000},{""edge_id"":7688,""from_node_id"":16,""to_node_id"":282,""sent_amt"":10784065,""edge_cap"":474621,""channel_cap"":40000000,""group_cap"":null,""channel_update"":10777463},{""edge_id"":36205,""from_node_id"":282,""to_node_id"":3919,""sent_amt"":10783840,""edge_cap"":369940074,""channel_cap"":403331000,""group_cap"":null,""channel_update"":403331000},{""edge_id"":35675,""from_node_id"":3919,""to_node_id"":3940,""sent_amt"":10777463,""edge_cap"":300572871,""channel_cap"":312332000,""group_cap"":null,""channel_update"":312332000}]}]"
31,5518,73,10135813,24442,-1,25044,0,0,-1,-1,-1,0,0,1,0,0,2,54395-51630-55257-160,2020,"[{""attempts"":1,""is_succeeded"":0,""end_time"":25044,""error_edge"":160,""error_type"":1,""route"":[{""edge_id"":54395,""from_node_id"":5518,""to_node_id"":4100,""sent_amt"":10137833,""edge_cap"":85975507,""channel_cap"":90000000,""group_cap"":null,""channel_update"":90000000},{""edge_id"":51630,""from_node_id"":4100,""to_node_id"":3467,""sent_amt"":10136823,""edge_cap"":177311676,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":55257,""from_node_id"":3467,""to_node_id"":54,""sent_amt"":10136823,""edge_cap"":239607748,""channel_cap"":241422000,""group_cap"":null,""channel_update"":241422000},{""edge_id"":160,""from_node_id"":54,""to_node_id"":73,""sent_amt"":10135813,""edge_cap"":9267386,""channel_cap"":253437000,""group_cap"":null,""channel_update"":10135813}]}]"
32,14,753,9818095,25024,-1,25624,0,0,-1,-1,-1,1,0,0,0,0,1,35384-12252-4136,6482,"[{""attempts"":1,""is_succeeded"":1,""end_time"":25624,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":35384,""from_node_id"":14,""to_node_id"":50,""sent_amt"":9824577,""edge_cap"":1614088687,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":12252,""from_node_id"":50,""to_node_id"":326,""sent_amt"":9818105,""edge_cap"":105460787,""channel_cap"":4000000000,""group_cap"":null,""channel_update"":4000000000},{""edge_id"":4136,""from_node_id"":326,""to_node_id"":753,""sent_amt"":9818095,""edge_cap"":259049134,""channel_cap"":9000000000,""group_cap"":null,""channel_update"":9000000000}]}]"
33,5881,3855,8735620,25110,-1,25712,0,0,-1,-1,-1,1,0,0,0,0,1,60722-52703-34453,1873,"[{""attempts"":1,""is_succeeded"":1,""end_time"":25712,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":60722,""from_node_id"":5881,""to_node_id"":177,""sent_amt"":8737493,""edge_cap"":54277455,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":52703,""from_node_id"":177,""to_node_id"":2,""sent_amt"":8735620,""edge_cap"":277724859,""channel_cap"":302287000,""group_cap"":null,""channel_update"":302287000},{""edge_id"":34453,""from_node_id"":2,""to_node_id"":3855,""sent_amt"":8735620,""edge_cap"":20222916,""channel_cap"":31337000,""group_cap"":null,""channel_update"":31337000}]}]"
34,3567,5044,11450290,25522,-1,26925,0,0,-1,-1,-1,1,0,2,0,0,3,38049-23408-29869-49692,1023,"[{""attempts"":3,""is_succeeded"":1,""end_time"":26925,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":38049,""from_node_id"":3567,""to_node_id"":342,""sent_amt"":11451313,""edge_cap"":40879353,""channel_cap"":56046000,""group_cap"":null,""channel_update"":56046000},{""edge_id"":23408,""from_node_id"":342,""to_node_id"":1205,""sent_amt"":11451301,""edge_cap"":173198786,""channel_cap"":8000000000,""group_cap"":null,""channel_update"":8000000000},{""edge_id"":29869,""from_node_id"":1205,""to_node_id"":820,""sent_amt"":11451301,""edge_cap"":7875672496,""channel_cap"":8000000000,""group_cap"":null,""channel_update"":8000000000},{""edge_id"":49692,""from_node_id"":820,""to_node_id"":5044,""sent_amt"":11450290,""edge_cap"":337194537,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000}]},{""attempts"":2,""is_succeeded"":0,""end_time"":26123,""error_edge"":32828,""error_type"":1,""route"":[{""edge_id"":31021,""from_node_id"":3567,""to_node_id"":150,""sent_amt"":11451411,""edge_cap"":325356326,""channel_cap"":332174000,""group_cap"":null,""channel_update"":332174000},{""edge_id"":32885,""from_node_id"":150,""to_node_id"":3726,""sent_amt"":11451301,""edge_cap"":37455100,""channel_cap"":39288000,""group_cap"":null,""channel_update"":39288000},{""edge_id"":32828,""from_node_id"":3726,""to_node_id"":820,""sent_amt"":11451301,""edge_cap"":2313167,""channel_cap"":37131000,""group_cap"":null,""channel_update"":11450290},{""edge_id"":49692,""from_node_id"":820,""to_node_id"":5044,""sent_amt"":11450290,""edge_cap"":348644827,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":25722,""error_edge"":21662,""error_type"":1,""route"":[{""edge_id"":31021,""from_node_id"":3567,""to_node_id"":150,""sent_amt"":11451411,""edge_cap"":325356326,""channel_cap"":332174000,""group_cap"":null,""channel_update"":332174000},{""edge_id"":21662,""from_node_id"":150,""to_node_id"":820,""sent_amt"":11451301,""edge_cap"":10173449,""channel_cap"":1100000000,""group_cap"":null,""channel_update"":11450290},{""edge_id"":49692,""from_node_id"":820,""to_node_id"":5044,""sent_amt"":11450290,""edge_cap"":348644827,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000}]}]"
35,3691,102,9069824,25542,-1,26145,0,0,-1,-1,-1,0,0,1,0,0,2,54673-50938-2199-244,3027,"[{""attempts"":1,""is_succeeded"":0,""end_time"":26145,""error_edge"":244,""error_type"":1,""route"":[{""edge_id"":54673,""from_node_id"":3691,""to_node_id"":4749,""sent_amt"":9072851,""edge_cap"":253099119,""channel_cap"":273736000,""group_cap"":null,""channel_update"":273736000},{""edge_id"":50938,""from_node_id"":4749,""to_node_id"":227,""sent_amt"":9071842,""edge_cap"":201693017,""channel_cap"":3000000000,""group_cap"":null,""channel_update"":3000000000},{""edge_id"":2199,""from_node_id"":227,""to_node_id"":101,""sent_amt"":9071842,""edge_cap"":459797936,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":244,""from_node_id"":101,""to_node_id"":102,""sent_amt"":9069824,""edge_cap"":5545808,""channel_cap"":416305000,""group_cap"":null,""channel_update"":9069824}]}]"
36,256,5983,9451378,26336,-1,27341,0,0,-1,-1,-1,1,0,1,0,0,2,40370-54629-54285-60547,1019,"[{""attempts"":2,""is_succeeded"":1,""end_time"":27341,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":40370,""from_node_id"":256,""to_node_id"":227,""sent_amt"":9452397,""edge_cap"":896059,""channel_cap"":721832000,""group_cap"":null,""channel_update"":721832000},{""edge_id"":54629,""from_node_id"":227,""to_node_id"":5500,""sent_amt"":9452397,""edge_cap"":234761089,""channel_cap"":250000000,""group_cap"":null,""channel_update"":250000000},{""edge_id"":54285,""from_node_id"":5500,""to_node_id"":2761,""sent_amt"":9452387,""edge_cap"":482389919,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":60547,""from_node_id"":2761,""to_node_id"":5983,""sent_amt"":9451378,""edge_cap"":750981580,""channel_cap"":800000000,""group_cap"":null,""channel_update"":800000000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":26538,""error_edge"":45228,""error_type"":1,""route"":[{""edge_id"":40375,""from_node_id"":256,""to_node_id"":2,""sent_amt"":9461839,""edge_cap"":1337530008,""channel_cap"":1482239000,""group_cap"":null,""channel_update"":1482239000},{""edge_id"":45228,""from_node_id"":2,""to_node_id"":2761,""sent_amt"":9452387,""edge_cap"":4880710,""channel_cap"":300000000,""group_cap"":null,""channel_update"":9451378},{""edge_id"":60547,""from_node_id"":2761,""to_node_id"":5983,""sent_amt"":9451378,""edge_cap"":772059045,""channel_cap"":800000000,""group_cap"":null,""channel_update"":800000000}]}]"
37,1813,5983,11626087,26819,-1,27622,0,0,-1,-1,-1,1,0,0,0,0,1,21227-59460-58881-60547,1034,"[{""attempts"":1,""is_succeeded"":1,""end_time"":27622,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":21227,""from_node_id"":1813,""to_node_id"":130,""sent_amt"":11627121,""edge_cap"":1983721741,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":59460,""from_node_id"":130,""to_node_id"":5880,""sent_amt"":11627109,""edge_cap"":9500124,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":58881,""from_node_id"":5880,""to_node_id"":2761,""sent_amt"":11627098,""edge_cap"":84909395,""channel_cap"":100000000,""group_cap"":null,""channel_update"":100000000},{""edge_id"":60547,""from_node_id"":2761,""to_node_id"":5983,""sent_amt"":11626087,""edge_cap"":750981580,""channel_cap"":800000000,""group_cap"":null,""channel_update"":800000000}]}]"
38,1161,5816,8349937,27159,-1,27762,0,0,-1,-1,-1,1,0,0,0,0,1,12007-38050-58051,9853,"[{""attempts"":1,""is_succeeded"":1,""end_time"":27762,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":12007,""from_node_id"":1161,""to_node_id"":349,""sent_amt"":8359790,""edge_cap"":275232932,""channel_cap"":300000000,""group_cap"":null,""channel_update"":300000000},{""edge_id"":38050,""from_node_id"":349,""to_node_id"":219,""sent_amt"":8359781,""edge_cap"":465557413,""channel_cap"":10000000000,""group_cap"":null,""channel_update"":10000000000},{""edge_id"":58051,""from_node_id"":219,""to_node_id"":5816,""sent_amt"":8349937,""edge_cap"":41867335353,""channel_cap"":42852925000,""group_cap"":null,""channel_update"":42852925000}]}]"
39,1802,541,9713230,29272,-1,30478,0,0,-1,-1,-1,0,0,2,0,0,3,13329-52745-52729-3496,1019,"[{""attempts"":2,""is_succeeded"":0,""end_time"":30478,""error_edge"":3496,""error_type"":1,""route"":[{""edge_id"":13329,""from_node_id"":1802,""to_node_id"":343,""sent_amt"":9714249,""edge_cap"":4571942459,""channel_cap"":5000000000,""group_cap"":null,""channel_update"":5000000000},{""edge_id"":52745,""from_node_id"":343,""to_node_id"":2,""sent_amt"":9714239,""edge_cap"":314323522,""channel_cap"":331998000,""group_cap"":null,""channel_update"":331998000},{""edge_id"":52729,""from_node_id"":2,""to_node_id"":54,""sent_amt"":9714239,""edge_cap"":327254165,""channel_cap"":354635000,""group_cap"":null,""channel_update"":354635000},{""edge_id"":3496,""from_node_id"":54,""to_node_id"":541,""sent_amt"":9713230,""edge_cap"":6026197,""channel_cap"":400000000,""group_cap"":null,""channel_update"":9713230}]},{""attempts"":1,""is_succeeded"":0,""end_time"":29875,""error_edge"":2656,""error_type"":1,""route"":[{""edge_id"":15075,""from_node_id"":1802,""to_node_id"":326,""sent_amt"":9713425,""edge_cap"":3923383899,""channel_cap"":4000000000,""group_cap"":null,""channel_update"":4000000000},{""edge_id"":1119,""from_node_id"":326,""to_node_id"":33,""sent_amt"":9713415,""edge_cap"":16531515449,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":56161,""from_node_id"":33,""to_node_id"":87,""sent_amt"":9713415,""edge_cap"":7474510399,""channel_cap"":8000000000,""group_cap"":null,""channel_update"":8000000000},{""edge_id"":2656,""from_node_id"":87,""to_node_id"":541,""sent_amt"":9713230,""edge_cap"":3485380,""channel_cap"":100000000,""group_cap"":null,""channel_update"":9713230}]}]"
40,3431,510,9301782,32790,-1,33192,0,0,-1,-1,-1,1,0,0,0,0,1,45787-2591,1009,"[{""attempts"":1,""is_succeeded"":1,""end_time"":33192,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":45787,""from_node_id"":3431,""to_node_id"":54,""sent_amt"":9302791,""edge_cap"":249001143,""channel_cap"":264626000,""group_cap"":null,""channel_update"":264626000},{""edge_id"":2591,""from_node_id"":54,""to_node_id"":510,""sent_amt"":9301782,""edge_cap"":13807007360,""channel_cap"":15000000000,""group_cap"":null,""channel_update"":15000000000}]}]"
41,4496,5897,9753460,36381,-1,37584,0,0,-1,-1,-1,1,0,2,0,0,3,45103-45113-53272-59239,3345,"[{""attempts"":3,""is_succeeded"":1,""end_time"":37584,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":45103,""from_node_id"":4496,""to_node_id"":4579,""sent_amt"":9756805,""edge_cap"":20930607,""channel_cap"":30690000,""group_cap"":null,""channel_update"":30690000},{""edge_id"":45113,""from_node_id"":4579,""to_node_id"":410,""sent_amt"":9755796,""edge_cap"":453058791,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":53272,""from_node_id"":410,""to_node_id"":2488,""sent_amt"":9753657,""edge_cap"":62799650,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":59239,""from_node_id"":2488,""to_node_id"":5897,""sent_amt"":9753460,""edge_cap"":159401067,""channel_cap"":180000000,""group_cap"":null,""channel_update"":180000000}]},{""attempts"":2,""is_succeeded"":0,""end_time"":36781,""error_edge"":45108,""error_type"":1,""route"":[{""edge_id"":45103,""from_node_id"":4496,""to_node_id"":4579,""sent_amt"":9754676,""edge_cap"":30687412,""channel_cap"":30690000,""group_cap"":null,""channel_update"":30690000},{""edge_id"":45108,""from_node_id"":4579,""to_node_id"":227,""sent_amt"":9753667,""edge_cap"":3207275,""channel_cap"":500000000,""group_cap"":null,""channel_update"":9753460},{""edge_id"":57980,""from_node_id"":227,""to_node_id"":130,""sent_amt"":9753667,""edge_cap"":388597962,""channel_cap"":4000000000,""group_cap"":null,""channel_update"":4000000000},{""edge_id"":32293,""from_node_id"":130,""to_node_id"":2488,""sent_amt"":9753657,""edge_cap"":1891249904,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":59239,""from_node_id"":2488,""to_node_id"":5897,""sent_amt"":9753460,""edge_cap"":169154527,""channel_cap"":180000000,""group_cap"":null,""channel_update"":180000000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":36581,""error_edge"":45142,""error_type"":1,""route"":[{""edge_id"":45103,""from_node_id"":4496,""to_node_id"":4579,""sent_amt"":9754676,""edge_cap"":30687412,""channel_cap"":30690000,""group_cap"":null,""channel_update"":30690000},{""edge_id"":45142,""from_node_id"":4579,""to_node_id"":130,""sent_amt"":9753667,""edge_cap"":4238354,""channel_cap"":500000000,""group_cap"":null,""channel_update"":9753460},{""edge_id"":32293,""from_node_id"":130,""to_node_id"":2488,""sent_amt"":9753657,""edge_cap"":1891249904,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":59239,""from_node_id"":2488,""to_node_id"":5897,""sent_amt"":9753460,""edge_cap"":169154527,""channel_cap"":180000000,""group_cap"":null,""channel_update"":180000000}]}]"
42,3830,1200,11443253,37213,-1,38618,0,0,-1,-1,-1,1,0,2,0,0,3,34174-58627-20778,2488,"[{""attempts"":3,""is_succeeded"":1,""end_time"":38618,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":34174,""from_node_id"":3830,""to_node_id"":347,""sent_amt"":11445741,""edge_cap"":50437301,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":58627,""from_node_id"":347,""to_node_id"":457,""sent_amt"":11445729,""edge_cap"":2291895195,""channel_cap"":2500000000,""group_cap"":null,""channel_update"":2500000000},{""edge_id"":20778,""from_node_id"":457,""to_node_id"":1200,""sent_amt"":11443253,""edge_cap"":34541824,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000}]},{""attempts"":2,""is_succeeded"":0,""end_time"":38014,""error_edge"":34518,""error_type"":1,""route"":[{""edge_id"":34174,""from_node_id"":3830,""to_node_id"":347,""sent_amt"":11444276,""edge_cap"":61883042,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":42539,""from_node_id"":347,""to_node_id"":3827,""sent_amt"":11444264,""edge_cap"":185629832,""channel_cap"":200000000,""group_cap"":null,""channel_update"":200000000},{""edge_id"":34518,""from_node_id"":3827,""to_node_id"":1200,""sent_amt"":11443253,""edge_cap"":1041957,""channel_cap"":20000000,""group_cap"":null,""channel_update"":11443253}]},{""attempts"":1,""is_succeeded"":0,""end_time"":37613,""error_edge"":20770,""error_type"":1,""route"":[{""edge_id"":34174,""from_node_id"":3830,""to_node_id"":347,""sent_amt"":11444276,""edge_cap"":61883042,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":19669,""from_node_id"":347,""to_node_id"":468,""sent_amt"":11444264,""edge_cap"":4918350127,""channel_cap"":5000000000,""group_cap"":null,""channel_update"":5000000000},{""edge_id"":20770,""from_node_id"":468,""to_node_id"":1200,""sent_amt"":11443253,""edge_cap"":941735,""channel_cap"":261500000,""group_cap"":null,""channel_update"":11443253}]}]"
43,5532,2639,8893089,37828,-1,38429,0,0,-1,-1,-1,1,0,0,0,0,1,54425-46623-22253,8,"[{""attempts"":1,""is_succeeded"":1,""end_time"":38429,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":54425,""from_node_id"":5532,""to_node_id"":4100,""sent_amt"":8893097,""edge_cap"":75596636,""channel_cap"":90000000,""group_cap"":null,""channel_update"":90000000},{""edge_id"":46623,""from_node_id"":4100,""to_node_id"":2640,""sent_amt"":8893089,""edge_cap"":881227425,""channel_cap"":900000000,""group_cap"":null,""channel_update"":900000000},{""edge_id"":22253,""from_node_id"":2640,""to_node_id"":2639,""sent_amt"":8893089,""edge_cap"":944173564,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000}]}]"
44,2238,4787,10634125,38098,-1,38700,0,0,-1,-1,-1,0,0,1,0,0,2,24593-23721-55773-47862,1030,"[{""attempts"":1,""is_succeeded"":0,""end_time"":38700,""error_edge"":47862,""error_type"":1,""route"":[{""edge_id"":24593,""from_node_id"":2238,""to_node_id"":2,""sent_amt"":10635155,""edge_cap"":29910677,""channel_cap"":31337000,""group_cap"":null,""channel_update"":31337000},{""edge_id"":23721,""from_node_id"":2,""to_node_id"":2614,""sent_amt"":10635155,""edge_cap"":29825272,""channel_cap"":31337000,""group_cap"":null,""channel_update"":31337000},{""edge_id"":55773,""from_node_id"":2614,""to_node_id"":4100,""sent_amt"":10635135,""edge_cap"":950584336,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":47862,""from_node_id"":4100,""to_node_id"":4787,""sent_amt"":10634125,""edge_cap"":1300252,""channel_cap"":100000000,""group_cap"":null,""channel_update"":10634125}]}]"
45,2256,1207,9639480,38110,-1,38711,0,0,-1,-1,-1,1,0,0,0,0,1,18397-36044-7519,1249,"[{""attempts"":1,""is_succeeded"":1,""end_time"":38711,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":18397,""from_node_id"":2256,""to_node_id"":263,""sent_amt"":9640729,""edge_cap"":10077364,""channel_cap"":20000000,""group_cap"":null,""channel_update"":20000000},{""edge_id"":36044,""from_node_id"":263,""to_node_id"":282,""sent_amt"":9639720,""edge_cap"":1124168172,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":7519,""from_node_id"":282,""to_node_id"":1207,""sent_amt"":9639480,""edge_cap"":29672201,""channel_cap"":40000000,""group_cap"":null,""channel_update"":40000000}]}]"
46,1621,3370,10766472,38246,-1,38848,0,0,-1,-1,-1,0,0,1,0,0,2,11878-27079-32109-29030,105,"[{""attempts"":1,""is_succeeded"":0,""end_time"":38848,""error_edge"":29030,""error_type"":1,""route"":[{""edge_id"":11878,""from_node_id"":1621,""to_node_id"":513,""sent_amt"":10766577,""edge_cap"":38074236,""channel_cap"":494640000,""group_cap"":null,""channel_update"":494640000},{""edge_id"":27079,""from_node_id"":513,""to_node_id"":276,""sent_amt"":10766567,""edge_cap"":9173963952,""channel_cap"":9675713000,""group_cap"":null,""channel_update"":9675713000},{""edge_id"":32109,""from_node_id"":276,""to_node_id"":2640,""sent_amt"":10766472,""edge_cap"":2719179089,""channel_cap"":2989367000,""group_cap"":null,""channel_update"":2989367000},{""edge_id"":29030,""from_node_id"":2640,""to_node_id"":3370,""sent_amt"":10766472,""edge_cap"":5602201,""channel_cap"":100000000,""group_cap"":null,""channel_update"":10766472}]}]"
47,302,1999,9091639,38900,-1,39302,0,0,-1,-1,-1,1,0,0,0,0,1,999-22392,1009,"[{""attempts"":1,""is_succeeded"":1,""end_time"":39302,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":999,""from_node_id"":302,""to_node_id"":54,""sent_amt"":9092648,""edge_cap"":259734417,""channel_cap"":282562000,""group_cap"":null,""channel_update"":282562000},{""edge_id"":22392,""from_node_id"":54,""to_node_id"":1999,""sent_amt"":9091639,""edge_cap"":15954863,""channel_cap"":303278000,""group_cap"":null,""channel_update"":303278000}]}]"
48,3618,3410,9874832,40086,-1,40889,0,0,-1,-1,-1,1,0,1,0,0,2,31728-5829-29446,19,"[{""attempts"":2,""is_succeeded"":1,""end_time"":40889,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":31728,""from_node_id"":3618,""to_node_id"":16,""sent_amt"":9874851,""edge_cap"":273531,""channel_cap"":140000000,""group_cap"":null,""channel_update"":140000000},{""edge_id"":5829,""from_node_id"":16,""to_node_id"":349,""sent_amt"":9874842,""edge_cap"":829837050,""channel_cap"":924343000,""group_cap"":null,""channel_update"":924343000},{""edge_id"":29446,""from_node_id"":349,""to_node_id"":3410,""sent_amt"":9874832,""edge_cap"":25991939,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":40288,""error_edge"":29640,""error_type"":1,""route"":[{""edge_id"":31728,""from_node_id"":3618,""to_node_id"":16,""sent_amt"":9875841,""edge_cap"":10148382,""channel_cap"":140000000,""group_cap"":null,""channel_update"":140000000},{""edge_id"":29640,""from_node_id"":16,""to_node_id"":3410,""sent_amt"":9874832,""edge_cap"":9080851,""channel_cap"":100000000,""group_cap"":null,""channel_update"":9874832}]}]"
49,5074,3794,11347796,41028,-1,41631,0,0,-1,-1,-1,1,0,0,0,0,1,50089-48304-49147,1011,"[{""attempts"":1,""is_succeeded"":1,""end_time"":41631,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":50089,""from_node_id"":5074,""to_node_id"":16,""sent_amt"":11348807,""edge_cap"":177494250,""channel_cap"":200000000,""group_cap"":null,""channel_update"":200000000},{""edge_id"":48304,""from_node_id"":16,""to_node_id"":2,""sent_amt"":11347796,""edge_cap"":15837072,""channel_cap"":332156000,""group_cap"":null,""channel_update"":332156000},{""edge_id"":49147,""from_node_id"":2,""to_node_id"":3794,""sent_amt"":11347796,""edge_cap"":53940810,""channel_cap"":71337000,""group_cap"":null,""channel_update"":71337000}]}]"
50,5872,1921,9574434,41678,-1,42480,0,0,-1,-1,-1,1,0,0,0,0,1,59928-41265-40586-14679,20,"[{""attempts"":1,""is_succeeded"":1,""end_time"":42480,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":59928,""from_node_id"":5872,""to_node_id"":151,""sent_amt"":9574454,""edge_cap"":39448113,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":41265,""from_node_id"":151,""to_node_id"":4295,""sent_amt"":9574452,""edge_cap"":440690074,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":40586,""from_node_id"":4295,""to_node_id"":513,""sent_amt"":9574443,""edge_cap"":22681490,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":14679,""from_node_id"":513,""to_node_id"":1921,""sent_amt"":9574434,""edge_cap"":470131304,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000}]}]"
